I1,U1,U2,U3,R
0.0275091697232411,0.550183394464822,5,14.4498166055352,10
0.0277592530843615,0.555185061687229,5,14.4448149383128,10
0.0280093364454818,0.560186728909636,5,14.4398132710904,10
0.0282594198066022,0.565188396132044,5,14.434811603868,10
0.0285095031677226,0.570190063354451,5,14.4298099366455,10
0.0287595865288429,0.575191730576859,5,14.4248082694231,10
0.0290096698899633,0.580193397799266,5,14.4198066022007,10
0.0292597532510837,0.585195065021674,5,14.4148049349783,10
0.0295098366122041,0.590196732244081,5,14.4098032677559,10
0.0297599199733244,0.595198399466489,5,14.4048016005335,10
0.0300100033344448,0.600200066688896,5,14.3997999333111,10
0.0302600866955652,0.605201733911304,5,14.3947982660887,10
0.0305101700566856,0.610203401133711,5,14.3897965988663,10
0.0307602534178059,0.615205068356119,5,14.3847949316439,10
0.0310103367789263,0.620206735578526,5,14.3797932644215,10
0.0312604201400467,0.625208402800934,5,14.3747915971991,10
0.0315105035011671,0.630210070023341,5,14.3697899299767,10
0.0317605868622874,0.635211737245749,5,14.3647882627543,10
0.0320106702234078,0.640213404468156,5,14.3597865955318,10
0.0322607535845282,0.645215071690563,5,14.3547849283094,10
0.0325108369456485,0.650216738912971,5,14.349783261087,10
0.0327609203067689,0.655218406135378,5,14.3447815938646,10
0.0330110036678893,0.660220073357786,5,14.3397799266422,10
0.0332610870290097,0.665221740580193,5,14.3347782594198,10
0.03351117039013,0.670223407802601,5,14.3297765921974,10
0.0337612537512504,0.675225075025008,5,14.324774924975,10
0.0340113371123708,0.680226742247416,5,14.3197732577526,10
0.0342614204734912,0.685228409469823,5,14.3147715905302,10
0.0345115038346115,0.690230076692231,5,14.3097699233078,10
0.0347615871957319,0.695231743914638,5,14.3047682560854,10
0.0350116705568523,0.700233411137046,5,14.299766588863,10
0.0352617539179727,0.705235078359453,5,14.2947649216405,10
0.035511837279093,0.710236745581861,5,14.2897632544181,10
0.0357619206402134,0.715238412804268,5,14.2847615871957,10
0.0360120040013338,0.720240080026676,5,14.2797599199733,10
0.0362620873624542,0.725241747249083,5,14.2747582527509,10
0.0365121707235745,0.730243414471491,5,14.2697565855285,10
0.0367622540846949,0.735245081693898,5,14.2647549183061,10
0.0370123374458153,0.740246748916305,5,14.2597532510837,10
0.0372624208069356,0.745248416138713,5,14.2547515838613,10
0.037512504168056,0.75025008336112,5,14.2497499166389,10
0.0377625875291764,0.755251750583528,5,14.2447482494165,10
0.0380126708902968,0.760253417805935,5,14.2397465821941,10
0.0382627542514171,0.765255085028343,5,14.2347449149717,10
0.0385128376125375,0.77025675225075,5,14.2297432477492,10
0.0387629209736579,0.775258419473158,5,14.2247415805268,10
0.0390130043347783,0.780260086695565,5,14.2197399133044,10
0.0392630876958986,0.785261753917973,5,14.214738246082,10
0.039513171057019,0.79026342114038,5,14.2097365788596,10
0.0397632544181394,0.795265088362788,5,14.2047349116372,10
0.0400133377792598,0.800266755585195,5,14.1997332444148,10
0.0402634211403801,0.805268422807603,5,14.1947315771924,10
0.0405135045015005,0.81027009003001,5,14.18972990997,10
0.0407635878626209,0.815271757252418,5,14.1847282427476,10
0.0410136712237412,0.820273424474825,5,14.1797265755252,10
0.0412637545848616,0.825275091697232,5,14.1747249083028,10
0.041513837945982,0.83027675891964,5,14.1697232410804,10
0.0417639213071024,0.835278426142047,5,14.164721573858,10
0.0420140046682227,0.840280093364455,5,14.1597199066355,10
0.0422640880293431,0.845281760586862,5,14.1547182394131,10
0.0425141713904635,0.85028342780927,5,14.1497165721907,10
0.0427642547515839,0.855285095031677,5,14.1447149049683,10
0.0430143381127042,0.860286762254085,5,14.1397132377459,10
0.0432644214738246,0.865288429476492,5,14.1347115705235,10
0.043514504834945,0.8702900966989,5,14.1297099033011,10
0.0437645881960654,0.875291763921307,5,14.1247082360787,10
0.0440146715571857,0.880293431143715,5,14.1197065688563,10
0.0442647549183061,0.885295098366122,5,14.1147049016339,10
0.0445148382794265,0.89029676558853,5,14.1097032344115,10
0.0447649216405469,0.895298432810937,5,14.1047015671891,10
0.0450150050016672,0.900300100033344,5,14.0996998999667,10
0.0452650883627876,0.905301767255752,5,14.0946982327442,10
0.045515171723908,0.910303434478159,5,14.0896965655218,10
0.0457652550850283,0.915305101700567,5,14.0846948982994,10
0.0460153384461487,0.920306768922974,5,14.079693231077,10
0.0462654218072691,0.925308436145382,5,14.0746915638546,10
0.0465155051683895,0.930310103367789,5,14.0696898966322,10
0.0467655885295098,0.935311770590197,5,14.0646882294098,10
0.0470156718906302,0.940313437812604,5,14.0596865621874,10
0.0472657552517506,0.945315105035012,5,14.054684894965,10
0.047515838612871,0.950316772257419,5,14.0496832277426,10
0.0477659219739913,0.955318439479827,5,14.0446815605202,10
0.0480160053351117,0.960320106702234,5,14.0396798932978,10
0.0482660886962321,0.965321773924642,5,14.0346782260754,10
0.0485161720573525,0.970323441147049,5,14.029676558853,10
0.0487662554184728,0.975325108369457,5,14.0246748916305,10
0.0490163387795932,0.980326775591864,5,14.0196732244081,10
0.0492664221407136,0.985328442814271,5,14.0146715571857,10
0.0495165055018339,0.990330110036679,5,14.0096698899633,10
0.0497665888629543,0.995331777259086,5,14.0046682227409,10
0.0500166722240747,1.00033344448149,5,13.9996665555185,10
0.0502667555851951,1.0053351117039,5,13.9946648882961,10
0.0505168389463154,1.01033677892631,5,13.9896632210737,10
0.0507669223074358,1.01533844614872,5,13.9846615538513,10
0.0510170056685562,1.02034011337112,5,13.9796598866289,10
0.0512670890296766,1.02534178059353,5,13.9746582194065,10
0.0515171723907969,1.03034344781594,5,13.9696565521841,10
0.0517672557519173,1.03534511503835,5,13.9646548849617,10
0.0520173391130377,1.04034678226075,5,13.9596532177392,10
0.0522674224741581,1.04534844948316,5,13.9546515505168,10
0.0525175058352784,1.05035011670557,5,13.9496498832944,10
0.0527675891963988,1.05535178392798,5,13.944648216072,10
0.0530176725575192,1.06035345115038,5,13.9396465488496,10
0.0532677559186395,1.06535511837279,5,13.9346448816272,10
0.0535178392797599,1.0703567855952,5,13.9296432144048,10
0.0537679226408803,1.07535845281761,5,13.9246415471824,10
0.0540180060020007,1.08036012004001,5,13.91963987996,10
0.054268089363121,1.08536178726242,5,13.9146382127376,10
0.0545181727242414,1.09036345448483,5,13.9096365455152,10
0.0547682560853618,1.09536512170724,5,13.9046348782928,10
0.0550183394464822,1.10036678892964,5,13.8996332110704,10
0.0552684228076025,1.10536845615205,5,13.894631543848,10
0.0555185061687229,1.11037012337446,5,13.8896298766255,10
0.0557685895298433,1.11537179059687,5,13.8846282094031,10
0.0560186728909636,1.12037345781927,5,13.8796265421807,10
0.056268756252084,1.12537512504168,5,13.8746248749583,10
0.0565188396132044,1.13037679226409,5,13.8696232077359,10
0.0567689229743248,1.1353784594865,5,13.8646215405135,10
0.0570190063354451,1.1403801267089,5,13.8596198732911,10
0.0572690896965655,1.14538179393131,5,13.8546182060687,10
0.0575191730576859,1.15038346115372,5,13.8496165388463,10
0.0577692564188063,1.15538512837613,5,13.8446148716239,10
0.0580193397799266,1.16038679559853,5,13.8396132044015,10
0.058269423141047,1.16538846282094,5,13.8346115371791,10
0.0585195065021674,1.17039013004335,5,13.8296098699567,10
0.0587695898632878,1.17539179726576,5,13.8246082027342,10
0.0590196732244081,1.18039346448816,5,13.8196065355118,10
0.0592697565855285,1.18539513171057,5,13.8146048682894,10
0.0595198399466489,1.19039679893298,5,13.809603201067,10
0.0597699233077693,1.19539846615539,5,13.8046015338446,10
0.0600200066688896,1.20040013337779,5,13.7995998666222,10
0.06027009003001,1.2054018006002,5,13.7945981993998,10
0.0605201733911304,1.21040346782261,5,13.7895965321774,10
0.0607702567522507,1.21540513504502,5,13.784594864955,10
0.0610203401133711,1.22040680226742,5,13.7795931977326,10
0.0612704234744915,1.22540846948983,5,13.7745915305102,10
0.0615205068356119,1.23041013671224,5,13.7695898632878,10
0.0617705901967322,1.23541180393464,5,13.7645881960654,10
0.0620206735578526,1.24041347115705,5,13.7595865288429,10
0.062270756918973,1.24541513837946,5,13.7545848616205,10
0.0625208402800934,1.25041680560187,5,13.7495831943981,10
0.0627709236412137,1.25541847282427,5,13.7445815271757,10
0.0630210070023341,1.26042014004668,5,13.7395798599533,10
0.0632710903634545,1.26542180726909,5,13.7345781927309,10
0.0635211737245749,1.2704234744915,5,13.7295765255085,10
0.0637712570856952,1.2754251417139,5,13.7245748582861,10
0.0640213404468156,1.28042680893631,5,13.7195731910637,10
0.064271423807936,1.28542847615872,5,13.7145715238413,10
0.0645215071690563,1.29043014338113,5,13.7095698566189,10
0.0647715905301767,1.29543181060353,5,13.7045681893965,10
0.0650216738912971,1.30043347782594,5,13.6995665221741,10
0.0652717572524175,1.30543514504835,5,13.6945648549517,10
0.0655218406135378,1.31043681227076,5,13.6895631877292,10
0.0657719239746582,1.31543847949316,5,13.6845615205068,10
0.0660220073357786,1.32044014671557,5,13.6795598532844,10
0.066272090696899,1.32544181393798,5,13.674558186062,10
0.0665221740580193,1.33044348116039,5,13.6695565188396,10
0.0667722574191397,1.33544514838279,5,13.6645548516172,10
0.0670223407802601,1.3404468156052,5,13.6595531843948,10
0.0672724241413805,1.34544848282761,5,13.6545515171724,10
0.0675225075025008,1.35045015005002,5,13.64954984995,10
0.0677725908636212,1.35545181727242,5,13.6445481827276,10
0.0680226742247416,1.36045348449483,5,13.6395465155052,10
0.068272757585862,1.36545515171724,5,13.6345448482828,10
0.0685228409469823,1.37045681893965,5,13.6295431810604,10
0.0687729243081027,1.37545848616205,5,13.6245415138379,10
0.0690230076692231,1.38046015338446,5,13.6195398466155,10
0.0692730910303434,1.38546182060687,5,13.6145381793931,10
0.0695231743914638,1.39046348782928,5,13.6095365121707,10
0.0697732577525842,1.39546515505168,5,13.6045348449483,10
0.0700233411137046,1.40046682227409,5,13.5995331777259,10
0.0702734244748249,1.4054684894965,5,13.5945315105035,10
0.0705235078359453,1.41047015671891,5,13.5895298432811,10
0.0707735911970657,1.41547182394131,5,13.5845281760587,10
0.0710236745581861,1.42047349116372,5,13.5795265088363,10
0.0712737579193064,1.42547515838613,5,13.5745248416139,10
0.0715238412804268,1.43047682560854,5,13.5695231743915,10
0.0717739246415472,1.43547849283094,5,13.5645215071691,10
0.0720240080026676,1.44048016005335,5,13.5595198399466,10
0.0722740913637879,1.44548182727576,5,13.5545181727242,10
0.0725241747249083,1.45048349449817,5,13.5495165055018,10
0.0727742580860287,1.45548516172057,5,13.5445148382794,10
0.0730243414471491,1.46048682894298,5,13.539513171057,10
0.0732744248082694,1.46548849616539,5,13.5345115038346,10
0.0735245081693898,1.4704901633878,5,13.5295098366122,10
0.0737745915305102,1.4754918306102,5,13.5245081693898,10
0.0740246748916305,1.48049349783261,5,13.5195065021674,10
0.0742747582527509,1.48549516505502,5,13.514504834945,10
0.0745248416138713,1.49049683227743,5,13.5095031677226,10
